34205,VERIFIED,SECURITY_QUESTION,1144,1618955727270,2021,4,20,21
34205,CHECKING,UNKNOWN_LOCK_CODE,1144,1618955697186,2021,4,20,21
34205,PENDING,NOT_LOCKED,1144,1618955696818,2021,4,20,21
35349,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451324569,2021,4,26,15
35349,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451324338,2021,4,26,15
35349,VERIFIED,SECURITY_QUESTION,1144,1618959513622,2021,4,20,22
35349,CHECKING,UNKNOWN_LOCK_CODE,1144,1618959485208,2021,4,20,22
35349,PENDING,NOT_LOCKED,1144,1618959484517,2021,4,20,22
35550,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451116273,2021,4,26,15
35550,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451116138,2021,4,26,15
35550,VERIFIED,SECURITY_QUESTION,1144,1619021455147,2021,4,21,16
35550,CHECKING,UNKNOWN_LOCK_CODE,1144,1619021429367,2021,4,21,16
35550,PENDING,NOT_LOCKED,1144,1619021426570,2021,4,21,16
35550,INVALID,UNKNOWN_LOCK_CODE,1144,1619021353978,2021,4,21,16
35550,CHECKING,UNKNOWN_LOCK_CODE,1144,1619021303671,2021,4,21,16
35550,PENDING,NOT_LOCKED,1144,1619021302644,2021,4,21,16
38102,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451055032,2021,4,26,15
38102,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451054062,2021,4,26,15
38102,VERIFIED,SECURITY_QUESTION,1144,1618963437452,2021,4,20,23
38102,CHECKING,UNKNOWN_LOCK_CODE,1144,1618963411309,2021,4,20,23
38102,PENDING,NOT_LOCKED,1144,1618963410516,2021,4,20,23
38948,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619451405292,2021,4,26,15
38948,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619451404653,2021,4,26,15
38948,INVALID,UNKNOWN_LOCK_CODE,1144,1618442538360,2021,4,14,23
38948,CHECKING,UNKNOWN_LOCK_CODE,1144,1618442482000,2021,4,14,23
38948,PENDING,NOT_LOCKED,1144,1618442480766,2021,4,14,23
40086,DISCONNECTED,UNKNOWN_LOCK_CODE,1144,1619450954929,2021,4,26,15
40086,PENDING_DISCONNECT,UNKNOWN_LOCK_CODE,1144,1619450953879,2021,4,26,15
40086,VERIFIED,SECURITY_QUESTION,1144,1618949866748,2021,4,20,20
40086,CHECKING,UNKNOWN_LOCK_CODE,1144,1618949838945,2021,4,20,20
40086,PENDING,NOT_LOCKED,1144,1618949837882,2021,4,20,20
